Month,Q0,Q1,Q2pt5,Q5,Q10,Q25,Q50,Q75,Q90,Q95,Q97pt5,Q99,Q100,STNAME,CTYNAME,POPESTIMATE2015
JUL,-0.109999999,-0.029999999,-0.01,0,0.02,0.050000001,0.079999998,0.129999995,0.219999999,0.340000004,0.517749983,1.190000057,29.45999908,Oklahoma,Pushmataha,11142
JUL,0.439999998,0.550000012,0.610000014,0.720000029,0.926000011,1.49000001,2.75,5.099999905,10.1460001,15.84400024,21.94700069,34.49039871,72.34999847,Georgia,Fayette,110286
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New Jersey,Mercer,373104
JUL,-0.209999993,-0.100000001,-0.079999998,-0.059999999,-0.039999999,0,0.02,0.090000004,0.150000006,0.189999998,0.230000004,0.400000006,55.18000031,New Mexico,Guadalupe,4352
JUL,-0.029999999,0.029999999,0.039999999,0.050000001,0.059999999,0.079999998,0.109999999,0.140000001,0.200000003,0.289999992,0.479999989,1.131099994,50.25999832,Texas,Garza,6369
JUL,-0.01,0.039999999,0.059999999,0.07,0.090000004,0.119999997,0.170000002,0.289999992,0.519999981,0.850000024,1.559999943,5.033399878,37.09000015,Mississippi,Attala,18671
JUL,-0.050000001,-0.01,0,0.01,0.02,0.039999999,0.059999999,0.090000004,0.239999995,0.74000001,1.746250004,3.558499944,22.80999947,Texas,Llano,20057
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New Jersey,Cumberland,155261
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Vermont,Rutland,59566
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,South Dakota,Edmunds,3997
JUL,-0.02,0.050000001,0.07,0.090000004,0.119999997,0.189999998,0.409999996,1.389999986,3.680000067,6.769999981,10.54299972,15.46650025,40.56999969,South Carolina,Beaufort,179896
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Vermont,Orange,28885
JUL,0,0.07,0.109999999,0.150000006,0.219999999,0.50999999,1.799999952,4.909999847,11.30000019,18.73999977,28.04450073,39.15999985,104.0999985,Virginia,Chesterfield,335251
JUL,0.02,0.100000001,0.119999997,0.129999995,0.159999996,0.219999999,0.460000008,2.829999924,10.92200012,18.80199928,28.1404994,42.99679947,151.2700043,Florida,Manatee,363059
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa,Woodbury,102455
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska,Harlan,3454
JUL,0,0.07,0.100000001,0.140000001,0.180000007,0.25,0.349999994,0.550000012,1.120000005,2.878000069,6.707999802,15.75800003,43.54999924,Missouri,Dunklin,30825
JUL,-0.090000004,-0.01,0.01,0.029999999,0.050000001,0.079999998,0.119999997,0.209999993,0.409999996,0.689999998,1.818000042,6.471599827,73.76999664,Arkansas,Howard,13375
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska,Sioux,1276
JUL,-0.029999999,0.029999999,0.039999999,0.050000001,0.059999999,0.079999998,0.109999999,0.170000002,0.370000005,0.699999988,1.508749992,3.936000049,28,Louisiana,LaSalle Parish,14984
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan,Oakland,1240999
JUL,0,0,0,0,0,0,0,0,0,0.189999998,0.360000014,0.699999988,20.51000023,Kentucky,Webster,13162
JUL,-0.02,0.029999999,0.050000001,0.059999999,0.079999998,0.109999999,0.159999996,0.310000002,0.657000011,1.053499949,1.853500021,4.287399964,24.13999939,Mississippi,Yalobusha,12462
JUL,0,0,0,0,0.07,0.230000004,0.5,1.019999981,3.079999924,6.260000229,10.65999985,16.06219976,46.72000122,Virginia,Hanover,103045
JUL,-0.150000006,-0.050000001,-0.029999999,-0.01,0.01,0.039999999,0.079999998,0.129999995,0.200000003,0.25,0.330000013,0.829999983,30.44000053,Texas,Oldham,2064
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan,Newaygo,47863
JUL,-0.01,0,0.029999999,0.059999999,0.090000004,0.129999995,0.170000002,0.300000012,0.519999981,0.75999999,1.24000001,3.194200053,24.76000023,Missouri,Wright,18228
JUL,0.029999999,0.109999999,0.129999995,0.159999996,0.189999998,0.280000001,0.529999971,1.24000001,2.830999923,6.619999886,15.5512502,33.59090015,116.7300034,Mississippi,Lauderdale,78275
JUL,-0.529999971,-0.109999999,-0.07,-0.050000001,-0.02,0,0.07,0.129999995,0.189999998,0.230000004,0.300000012,0.75999999,39.65999985,New Mexico,Rio Arriba,39287
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,South Dakota,Hughes,17554
JUL,0.02,0.07,0.079999998,0.090000004,0.100000001,0.129999995,0.170000002,0.25999999,0.50999999,0.850000024,1.623000002,5.530400143,28.20000076,Mississippi,Holmes,18325
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas,Doniphan,7786
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,South Dakota,Tripp,5420
JUL,0.090000004,0.129999995,0.159999996,0.400000006,0.569999993,1.00999999,2.200000048,4.309999943,7.079999924,9.850000381,10.97500038,12.47999954,13.14999962,Virginia,Buena Vista city,6543
JUL,0,0,0,0,0,0,0.270000011,0.49000001,0.939999998,1.504999995,2.549999952,4.789999962,17.5,Kentucky,Lincoln,24360
JUL,0,0.039999999,0.050000001,0.059999999,0.079999998,0.100000001,0.150000006,0.25,0.479999989,0.860000014,1.570000052,4.478099976,32.09000015,Mississippi,Noxubee,10939
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska,Hamilton,9142
JUL,-0.050000001,0,0.02,0.029999999,0.050000001,0.07,0.100000001,0.150000006,0.280000001,0.519999981,1.049999952,2.551199951,17.12000084,Arkansas,Pike,10830
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington,Klickitat,21008
JUL,-0.07,-0.01,0.01,0.02,0.029999999,0.059999999,0.109999999,0.219999999,0.529999971,1.100000024,2.75,11.24040009,175.7299957,California,Imperial,179839
JUL,-0.050000001,0,0,0,0.039999999,0.090000004,0.159999996,0.270000011,0.439999998,0.670000017,1.049999952,2.451700046,14.75,Tennessee,Clay,7683
JUL,-0.079999998,-0.029999999,-0.02,-0.01,0,0.02,0.039999999,0.059999999,0.079999998,0.100000001,0.109999999,0.140000001,3.349999905,Texas,Jeff Davis,2204
JUL,0.01,0.050000001,0.059999999,0.079999998,0.090000004,0.119999997,0.170000002,0.289999992,0.600000024,1.059999943,1.929999948,5.075500035,63.97999954,Alabama,Marengo,19757
JUL,0.039999999,0.079999998,0.090000004,0.100000001,0.109999999,0.129999995,0.159999996,0.25999999,0.50999999,0.889999986,1.960000038,6.286399994,57.65999985,Texas,Limestone,23441
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Indiana,Newton,13984
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan,Kalamazoo,259525
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Montana,Fallon,3170
JUL,-0.059999999,0.07,0.079999998,0.090500003,0.109999999,0.150000006,0.209999993,0.330000013,0.560000002,0.899999976,1.559999943,3.61579989,121.8399963,Arkansas,Lee,9679
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas,Washington,5569
JUL,0.039999999,0.079999998,0.090000004,0.109999999,0.129999995,0.170000002,0.270000011,0.5,0.839999974,1.24000001,2.136500108,5.277200212,41.68999863,Mississippi,Leake,22780
JUL,-0.050000001,0.02,0.039999999,0.050000001,0.07,0.100000001,0.129999995,0.200000003,0.389999986,0.720000029,1.539999962,5.240599785,74.45999908,Arkansas,Desha,12029
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Nevada,Lander,5909
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin,Chippewa,63423
JUL,0.01,0.07,0.079999998,0.100000001,0.109999999,0.140000001,0.189999998,0.280000001,0.500999999,0.839999974,1.665749961,3.772599978,22.12000084,Alabama,Lamar,13931
JUL,0,0.079999998,0.170000002,0.239999995,0.289999992,0.400000006,0.730000019,1.289999962,2.369999886,3.816499937,6.599250066,12.64690013,44.58000183,Tennessee,Cheatham,39571
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Minnesota,Nicollet,33464
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas,Rush,3099
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Indiana,Huntington,36518
JUL,0.109999999,0.340000004,0.460000008,0.610000014,0.800000012,1.600000024,4.929999828,21.90999985,42.75999832,59.15899963,76.15000153,101.7544029,246.5299988,Oklahoma,Oklahoma,776643
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin,Ozaukee,87801
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Nevada,Lyon,52032
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa,Warren,48466
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Massachusetts,Middlesex,1584914
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Montana,Ravalli,41131
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan,Muskegon,172373
JUL,-0.07,0.01,0.02,0.029999999,0.039999999,0.059999999,0.090000004,0.109999999,0.140000001,0.180000007,0.25999999,0.621000004,53.18999863,Texas,Kent,747
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Indiana,Wayne,66949
JUL,-0.119999997,0.02,0.039999999,0.059999999,0.090000004,0.129999995,0.209999993,0.310000002,0.600000024,1.309999943,3.72925002,14.02000046,100.8700027,Oklahoma,Custer,29418
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Missouri,Benton,18782
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Indiana,Lake,488316
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,North Dakota,Benson,6815
JUL,0,0,0,0,0,0,0.129999995,0.310000002,0.522999978,0.779999971,1.309999943,2.430000067,6.820000172,Kentucky,Jackson,13330
JUL,-0.239999995,-0.059999999,-0.039999999,-0.029999999,-0.01,0.01,0.039999999,0.079999998,0.170000002,0.389999986,0.99000001,2.754499996,2209.040039,Hawaii,Hawaii,196740
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Kentucky,Greenup,35982
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin,Monroe,45276
JUL,0.029999999,0.079999998,0.090000004,0.109999999,0.119999997,0.159999996,0.209999993,0.319999993,0.529999971,0.810000002,1.299999952,3.192500055,23.40999985,Alabama,Clay,13414
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio,Richland,121641
JUL,0,0,0.02,0.07,0.109999999,0.189999998,0.300000012,0.439999998,0.75999999,1.582000041,3.515999985,9.218399963,27.17000008,Kentucky,Fulton,6269
JUL,-0.059999999,0.02,0.039999999,0.059999999,0.079999998,0.140000001,0.25,0.610000014,1.970000029,5.210000038,15.46050003,26.88999939,90.41999817,Texas,Randall,130406
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,West Virginia,Ritchie,10086
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Indiana,Hendricks,157709
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin,Calumet,49834
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,Jefferson,116301
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah,Summit,39599
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Wyoming,Teton,23029
JUL,0.200000003,0.25999999,0.280000001,0.310000002,0.400000006,0.560000002,0.920000017,2.369999886,9.794000053,20.74049978,35.84000015,65.69920074,447.480011,Louisiana,St. Charles Parish,52647
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Illinois,Mason,13859
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,Steuben,97495
JUL,0,0,0,0,0,0,0,0,1.279999971,3.430000067,6.260000229,14.76000023,107.3000031,Indiana,Warrick,61548
JUL,-0.039999999,0.02,0.029999999,0.039999999,0.050000001,0.07,0.100000001,0.150000006,0.209999993,0.289999992,0.488000005,1.279999971,16.55999947,Texas,Crosby,5916
JUL,1.75999999,2.773600054,6,7.635999966,10.52999973,17.70999908,32,50.88999939,74.74399719,94.06999969,108.0899994,148.6379956,240.7799988,Virginia,Norfolk city,246352
JUL,0.02,0.07,0.079999998,0.090000004,0.109999999,0.140000001,0.200000003,0.330000013,0.589999974,0.839999974,1.399999976,3.456000042,33.93000031,Louisiana,Union Parish,22499
JUL,0.150000006,0.200000003,0.219999999,0.239999995,0.25999999,0.330000013,0.449999988,0.75,1.139999986,1.480000019,2.019999981,3.990600009,39.88000107,Georgia,Twiggs,8317
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Alaska,Sitka City and Borough,8786
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Missouri,Caldwell,9011
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Indiana,Morgan,69551
JUL,0.029999999,0.07,0.090000004,0.100000001,0.119999997,0.159999996,0.230000004,0.370000005,0.720000029,1.309999943,2.960000038,10.21599979,83.76000214,Georgia,Appling,18450
JUL,-0.07,0,0,0,0,0,0.079999998,0.230000004,0.479999989,0.74000001,1.269999981,3.097599907,23.32999992,Virginia,Rockbridge,22376
JUL,0.02,0.100000001,0.119999997,0.140000001,0.159999996,0.209999993,0.289999992,0.460000008,0.899999976,1.980000019,4.624749994,11.41389994,80.59999847,Oklahoma,Garvin,27888
JUL,0,0,0,0.01,0.07,0.150000006,0.270000011,0.649999976,1.409999967,2.539999962,4.769999981,13.64000034,61.18000031,Kentucky,Whitley,36092
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Minnesota,Traverse,3367
JUL,-0.01,0.029999999,0.039999999,0.050000001,0.07,0.109999999,0.209999993,0.610000014,1.639999986,2.720000029,4.809749949,13.06589999,127.2099991,Louisiana,Vermilion Parish,59979
JUL,0,0.100000001,0.13875,0.159999996,0.189999998,0.270000011,0.430000007,1.00999999,4.019999981,10.65999985,21.11125064,35.5174984,97.47000122,Arkansas,Craighead,104297
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Montana,Fergus,11285
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington,Kittitas,43091
JUL,0.029999999,0.100000001,0.129999995,0.150000006,0.180000007,0.239999995,0.360000014,0.589999974,1.230000019,2.5,6.360000134,14.79980019,71.73999786,Tennessee,Lauderdale,26940
JUL,-0.01,0.07,0.100000001,0.129999995,0.159999996,0.230000004,0.340000004,0.610000014,1.309999943,3.890000105,9.300000191,16.80669975,55.56000137,Arkansas,Greene,44301
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New Hampshire,Carroll,47320
JUL,0.400000006,0.474299995,0.519999981,0.589999974,0.689999998,0.879999995,1.379999995,3.700000048,15.09100018,27.81349983,43.276999,68.78200188,395.3800049,Louisiana,West Baton Rouge Parish,25570
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Kentucky,Boone,127793
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska,Knox,8473
JUL,0,0,0,0,0,0.170000002,0.409999996,0.99000001,3.84399991,7.960000038,14.73049955,26.18000031,71.43000031,Virginia,Spotsylvania,130032
JUL,-0.050000001,0,0,0,0,0,0.180000007,0.379999995,0.699999988,0.949999988,1.700000048,2.690000057,8.229999542,Virginia,Northumberland,12247
JUL,-0.050000001,0.02,0.029999999,0.050000001,0.059999999,0.100000001,0.150000006,0.25999999,0.610000014,1.269999981,2.996250004,8.5025002,40.41999817,Florida,DeSoto,35475
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Oregon,Lane,361721
JUL,-0.01,0.029999999,0.050000001,0.059999999,0.079999998,0.100000001,0.140000001,0.230000004,0.430000007,0.670000017,1.072000051,3.274799976,21.13999939,Florida,Jefferson,14099
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas,Wyandotte,163384
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Montana,Carbon,10389
JUL,-0.01,0.029999999,0.039999999,0.050000001,0.059999999,0.079999998,0.100000001,0.140000001,0.239999995,0.449999988,1.049999952,3.455000043,37.97000122,Texas,Refugio,7320
JUL,-0.039999999,0.090000004,0.119999997,0.150000006,0.189999998,0.270000011,0.400000006,0.660000026,1.330000043,2.459500039,4.25,9.343299866,58.59999847,Oklahoma,Delaware,41632
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas,Franklin,25461
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Minnesota,Lyon,25771
JUL,-0.289999992,-0.090000004,-0.02,0,0,0,0,0,0.119999997,0.209999993,0.319999993,0.569999993,48.09999847,Colorado,La Plata,54552
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Alaska,Yakutat City and Borough,635
JUL,-0.01,0.059999999,0.079999998,0.090000004,0.109999999,0.150000006,0.219999999,0.449999988,1.200000048,2.641500103,5.139999866,10.10149981,55.75999832,Florida,Walton,63087
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Pennsylvania,Pike,55535
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska,Hall,61300
JUL,0.01,0.079999998,0.090000004,0.109999999,0.119999997,0.159999996,0.25,0.639999986,1.610000014,3.20800004,6.550000191,13.82999992,66.55000305,Texas,Hardin,55758
JUL,-0.029999999,0,0,0,0.02,0.159999996,0.300000012,0.579999983,1.700000048,3.818499935,7.623250103,17.83990015,67.52999878,Kentucky,Pulaski,63827
JUL,0,0,0,0,0.039999999,0.239999995,0.430000007,0.629999995,1.360000014,4.289999962,12.06000042,23.04999924,40.68000031,Kentucky,Clark,35666
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio,Medina,176128
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Minnesota,Dakota,414120
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Colorado,Summit,29852
JUL,-0.129999995,-0.01,0,0,0,0.07,0.270000011,0.519999981,1.440000057,2.73900001,4.563750052,6.853800039,31.05999947,North Carolina,Currituck,25135
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio,Pickaway,56975
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska,Cass,25398
JUL,-0.209999993,-0.07,-0.059999999,-0.039999999,-0.02,0.01,0.039999999,0.079999998,0.119999997,0.159999996,0.200000003,0.25999999,3.730000019,New Mexico,Harding,723
JUL,-0.119999997,-0.029999999,-0.01,0,0.02,0.050000001,0.079999998,0.100000001,0.129999995,0.159999996,0.180000007,0.346999997,10.10999966,Texas,King,284
JUL,0.310000002,0.460000008,0.50999999,0.600000024,0.75999999,1.190000057,1.929999948,3.869999886,9.56000042,18.31699963,29.44650049,47.19720085,224.4299927,Texas,Orange,83928
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Idaho,Nez Perce,39976
JUL,-0.340000004,-0.090000004,-0.059999999,-0.029999999,-0.01,0.01,0.050000001,0.100000001,0.209999993,0.330000013,0.529999971,1.100000024,62.91999817,Arizona,Apache,70979
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan,Hillsdale,45860
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan,Roscommon,23914
JUL,-0.02,0,0.090000004,0.159999996,0.289999992,0.680000007,1.340000033,3.299999952,8.292000198,16.39800072,26.04199944,38.3992009,128.1999969,Tennessee,Sullivan,156318
JUL,-0.02,0.029999999,0.039999999,0.059999999,0.079999998,0.119999997,0.200000003,0.419999987,0.959999979,1.700000048,3.145750099,7.444299951,48.66999817,South Carolina,Colleton,37467
JUL,-0.02,0.059999999,0.079999998,0.100000001,0.119999997,0.219999999,0.439999998,0.939999998,1.929999948,2.970000029,4.944249952,11.18399975,49.65999985,Mississippi,Marshall,35887
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Alaska,Lake and Peninsula Borough,1595
JUL,-0.079999998,0,0,0.029999999,0.059999999,0.090000004,0.170000002,0.25,0.360000014,0.49000001,0.689999998,1.279999971,18.38999939,Missouri,Ozark,9347
JUL,0,0.050000001,0.07,0.079999998,0.100000001,0.140000001,0.230000004,0.469999999,0.949999988,1.519999981,3.173000073,7.890400105,34.09000015,Mississippi,Winston,18447
JUL,-0.029999999,0,0,0,0,0,0.230000004,0.419999987,0.699999988,1.24000001,2.630000114,8.794200039,35.97999954,Kentucky,Caldwell,12747
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Montana,Sheridan,3652
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Minnesota,Meeker,23059
JUL,-0.409999996,-0.200000003,-0.159999996,-0.119999997,-0.07,0,0,0.029999999,0.090000004,0.129999995,0.189999998,0.280000001,8.960000038,Colorado,Costilla,3569
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa,Montgomery,10149
JUL,0,0,0,0,0,0,0,0,2.19800005,5.360000134,8.767499995,11.85999966,27.23999977,Kentucky,Oldham,64496
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan,Arenac,15297
JUL,-0.02,0.039999999,0.059999999,0.07,0.090000004,0.129999995,0.200000003,0.370000005,0.769999981,1.571000051,3.850499904,10.01079975,51.86999893,Florida,Hardee,27257
JUL,0.129999995,0.209999993,0.239999995,0.25999999,0.289999992,0.389999986,0.560000002,0.967500016,2.181000066,5.638499999,10.34299991,21.9033993,51.68999863,Georgia,Cook,17097
JUL,-0.219999999,-0.100000001,-0.050000001,-0.02,0,0.02,0.079999998,0.129999995,0.200000003,0.25999999,0.409999996,1.751499999,21.47999954,Texas,Lipscomb,3557
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,North Dakota,Walsh,10872
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Pennsylvania,Cambria,135854
JUL,0.200000003,0.355100004,0.460000008,0.579999983,0.779999971,1.399999976,4.050000191,18.42000008,37.43899879,50.75,66.44449787,89.61979897,219.8600006,Texas,Bexar,1894811
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Minnesota,Blue Earth,65595
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New Jersey,Sussex,143302
JUL,-0.039999999,0,0,0.050000001,0.109999999,0.239999995,0.439999998,0.839999974,1.860000014,3.700000048,8.329999924,22.90099964,137.7299957,Missouri,Newton,58164
JUL,-0.029999999,0,0,0,0,0,0,0,0,0.159999996,0.25999999,0.340000004,0.540000021,Colorado,Kiowa,1384
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,South Dakota,Corson,4176
JUL,-0.150000006,-0.050000001,-0.02,-0.01,0,0.050000001,0.109999999,0.189999998,0.280000001,0.349999994,0.449999988,0.80250001,7.650000095,Missouri,Shannon,8279
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa,Adair,7141
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin,Polk,43233
JUL,-0.090000004,0,0,0,0.039999999,0.140000001,0.300000012,0.589999974,1.049999952,1.639999986,2.5,4.761700082,27.59000015,Virginia,Pittsylvania,61987
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,California,Butte,224818
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas,Coffey,8293
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas,Logan,2781
JUL,-0.050000001,0.02,0.039999999,0.050000001,0.07,0.100000001,0.150000006,0.239999995,0.629999995,1.639999986,5.046500194,16.2492,83.05000305,Georgia,Ware,35427
JUL,-0.579999983,-0.150000006,-0.109999999,-0.079999998,-0.050000001,0,0,0.079999998,0.140000001,0.189999998,0.25,0.330000013,28.51000023,Utah,Kane,7046
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,South Dakota,Butte,10208
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Colorado,Delta,29902
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,North Dakota,Oliver,1863
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,Putnam,99473
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington,Grays Harbor,71065
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Illinois,Montgomery,29230
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Pennsylvania,Juniata,24376
JUL,-0.039999999,0,0,0,0.02,0.159999996,0.319999993,1.519999981,17.65999985,33.79500008,48.06999969,64.20999908,176.4700012,California,Santa Clara,1919220
JUL,0,0,0,0,0,0,2.690000057,5.849999905,9.529999733,21.95999908,26.59000015,28.54999924,34.18000031,Virginia,Staunton city,24192
JUL,-0.029999999,0.02,0.029999999,0.039999999,0.059999999,0.079999998,0.109999999,0.129999995,0.170000002,0.230000004,0.370000005,0.839999974,26.54000092,Texas,Sterling,1331
JUL,-0.140000001,-0.050000001,-0.029999999,0,0.029999999,0.079999998,0.150000006,0.239999995,0.5,0.800000012,1.269999981,2.50999999,19.82999992,Tennessee,Fentress,17860
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Indiana,Owen,20831
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin,Walworth,102592
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Missouri,Gasconade,14745
JUL,-0.039999999,0,0,0,0.07,0.189999998,0.460000008,1,2.289999962,5.090000153,9.699999809,19.72520012,44.68999863,Kentucky,Laurel,59870
JUL,-0.01,0,0,0.01,0.039999999,0.109999999,0.189999998,0.289999992,0.469999999,0.730000019,1.321500051,3.672400074,16.53000069,Kentucky,Monroe,10617
JUL,-0.01,0.059999999,0.07,0.090000004,0.109999999,0.150000006,0.230000004,0.370000005,0.639999986,0.99000001,1.590000033,2.976800022,19.44000053,Alabama,Crenshaw,13851
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,South Dakota,Haakon,1849
JUL,-0.230000004,0,0,0,0,0,0.150000006,0.360000014,0.769999981,1.519999981,2.886500108,8.090000153,229.0299988,California,Madera,154423
JUL,-0.219999999,-0.02,0,0.01,0.039999999,0.079999998,0.140000001,0.200000003,0.379999995,0.540000021,0.678000009,1.192400055,17.57999992,Missouri,Dade,7575
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Pennsylvania,Montour,18262
JUL,0.01,0.059999999,0.079999998,0.090000004,0.109999999,0.150000006,0.289999992,0.839999974,3.142000103,8.609999657,24.73799973,45.04399994,210.4100037,Louisiana,Bossier Parish,125722
JUL,0.02,0.07,0.090000004,0.109999999,0.129999995,0.219999999,0.340000004,0.629999995,1.830000043,4.179499841,9.329499936,19.6903002,416.7099915,Texas,Ward,11639
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,South Dakota,Dewey,5698
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Massachusetts,Suffolk,781326
JUL,-0.140000001,0,0,0.01,0.039999999,0.079999998,0.140000001,0.209999993,0.360000014,0.679000008,1.824500042,8.118000259,59.65999985,Kansas,Neosho,16262
JUL,0.029999999,0.109999999,0.129999995,0.150000006,0.170000002,0.209999993,0.340000004,0.460000008,1.080000043,2.390000105,6.190000057,19.08039993,822.4299927,Texas,Andrews,18092
JUL,-0.109999999,-0.01,0.01,0.02,0.039999999,0.07,0.109999999,0.159999996,0.230000004,0.280000001,0.370000005,0.529999971,21.78000069,Texas,Armstrong,1902
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Missouri,Warren,33479
JUL,-0.239999995,-0.101800001,-0.050000001,0,0,0,0,0.029999999,0.109999999,0.150000006,0.200000003,0.300000012,0.540000021,Colorado,Ouray,4589
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Pennsylvania,Lawrence,88317
JUL,0.029999999,0.079999998,0.100000001,0.109999999,0.129999995,0.170000002,0.270000011,0.49000001,0.959999979,1.809999943,4.060000181,10.88199978,83,Louisiana,Evangeline Parish,33734
